Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
152063,1455.551,524.784869,371.247487,1.413571505,0.706785461,153860,440.0143462,0.764450678,0.988320551,0.901941903,0.838466145,0.003451102,0.001052155,0.703025477,0.993776781,BOMBAY
152089,1489.976,553.2596944,353.3888462,1.565583352,0.769423025,154964,440.0519618,0.800788737,0.981447304,0.860892893,0.795380481,0.003637736,0.000898071,0.63263011,0.990435168,BOMBAY
152533,1504.648,548.8942349,354.891811,1.546652298,0.762865061,154915,440.6938251,0.774908555,0.984623826,0.846649881,0.802875667,0.003598528,0.000922354,0.644609337,0.996986512,BOMBAY
152816,1455.529,537.150888,365.6273941,1.469121014,0.732581692,154914,441.1024533,0.811642235,0.986457002,0.906435626,0.821189098,0.003515017,0.000986007,0.674351535,0.990704011,BOMBAY
152869,1475.473,537.207402,365.4009172,1.470186244,0.733039629,154271,441.1789387,0.761098913,0.990912096,0.882402552,0.821245085,0.003514168,0.000986038,0.67444349,0.991557542,BOMBAY
152884,1469.576,523.1943401,374.4005792,1.397418618,0.698504995,154335,441.2005831,0.776127889,0.990598374,0.889585713,0.843282408,0.003422165,0.001067512,0.71112522,0.993739623,BOMBAY
152952,1477.762,522.9554346,375.9039206,1.391194414,0.695209889,155498,441.2986912,0.785735201,0.983626799,0.880148666,0.843855254,0.003419082,0.001069452,0.71209169,0.990657981,BOMBAY
153075,1456.617,522.3663458,374.7944989,1.393740696,0.696565119,154335,441.476096,0.801406224,0.991835941,0.906616009,0.845146514,0.003412486,0.001073937,0.714272629,0.995510832,BOMBAY
45504,793.417,295.4698306,196.3118225,1.505104618,0.747372158,45972,240.7020819,0.737779075,0.98981989,0.908356725,0.814641825,0.006493272,0.001764047,0.663641303,0.998849589,CALI
45666,789.77,274.8633573,211.8851392,1.297228104,0.636987114,46074,241.1301662,0.748377581,0.99114468,0.920029115,0.87727287,0.006018994,0.002199087,0.769607688,0.998356721,CALI
48373,825.148,313.570417,197.8987002,1.584499629,0.77569004,49026,248.1741657,0.806539282,0.986680537,0.892789726,0.791446362,0.006482344,0.001568909,0.626387343,0.992510513,CALI
49245,822.642,301.392791,208.3464437,1.446594363,0.72258815,49720,250.4010411,0.777225379,0.9904465,0.914429543,0.830812974,0.006120272,0.00179872,0.690250198,0.998512046,CALI
49882,891.505,357.1890036,179.8346914,1.986207449,0.864011494,51042,252.0153467,0.726021017,0.977273618,0.788689675,0.705551806,0.007160679,0.001094585,0.497803351,0.988740725,CALI
50954,865.763,330.155474,198.4615253,1.663574204,0.799162267,51704,254.7089472,0.733805697,0.985494352,0.854260064,0.771481824,0.006479481,0.001415868,0.595184204,0.990133089,CALI
51643,855.523,307.9956112,213.6247263,1.441760121,0.720363573,52139,256.4252519,0.786066547,0.990486968,0.886661697,0.832561383,0.005963937,0.001767575,0.693158456,0.999368219,CALI
52448,882.474,336.9594211,199.0051127,1.69321992,0.80697124,53082,258.4160747,0.789190165,0.988056215,0.84632069,0.766905623,0.006424638,0.00137087,0.588144234,0.995857534,CALI
53609,893.456,354.7254337,193.354325,1.83458753,0.838382964,54085,261.2605955,0.795385757,0.991199039,0.843919906,0.736514979,0.006616901,0.001201049,0.542454315,0.995179922,CALI
54076,893.989,342.7424247,203.259513,1.68623067,0.805173976,55293,262.3960778,0.770050125,0.977989981,0.85025672,0.765578052,0.006338162,0.001343077,0.586109753,0.988316242,CALI
54137,905.416,356.3926718,195.4373656,1.823564653,0.836231556,54769,262.5440329,0.763245453,0.988460626,0.829865519,0.736670683,0.006583163,0.001195936,0.542683695,0.989618804,CALI
54343,867.59,303.847956,228.0162327,1.3325716,0.660951387,54907,263.0430698,0.74044855,0.989728086,0.907244614,0.865706234,0.005591299,0.001937201,0.749447284,0.998692167,CALI
54680,899.793,353.5776383,198.3140946,1.782917341,0.827898128,55370,263.8574204,0.756607168,0.987538378,0.848697943,0.746250305,0.006466306,0.001237013,0.556889518,0.992887978,CALI
55501,898.191,345.523159,207.0296994,1.668954551,0.800616222,56394,265.8309011,0.784799208,0.984164982,0.864516475,0.769357695,0.00622553,0.001345455,0.591911262,0.987872995,CALI
55544,924.19,357.6967019,198.2257211,1.804491868,0.832401765,56205,265.9338588,0.769137033,0.98823948,0.817192715,0.74346187,0.00643988,0.001213647,0.552735552,0.997406809,CALI
55549,914.595,348.4861956,205.1891003,1.698366019,0.808277868,56517,265.9458281,0.806437095,0.98287241,0.834504078,0.763145948,0.006273492,0.001312561,0.582391738,0.989114338,CALI
55608,918.716,348.4501558,205.4062325,1.696395243,0.807779129,56288,266.0870245,0.759495746,0.987919272,0.827912767,0.763630092,0.006266188,0.001314363,0.583130917,0.989220515,CALI
55722,897.584,318.9323359,225.0086389,1.417422626,0.708704064,56736,266.3596327,0.779274177,0.98212775,0.869133231,0.835160323,0.005723634,0.001717636,0.697492765,0.988642027,CALI
55938,909.933,347.2764794,205.5303842,1.689660051,0.806059118,56664,266.8753897,0.73155995,0.987187632,0.848980993,0.768481039,0.006208239,0.001335614,0.590563108,0.99785089,CALI
55972,897.386,342.4919163,208.7955762,1.640321709,0.7926811,56563,266.956483,0.80088141,0.989551474,0.873417943,0.779453383,0.006118987,0.00139322,0.607547577,0.99657348,CALI
56270,920.481,374.09942,194.0923458,1.927430052,0.854880123,57445,267.6661898,0.766621253,0.979545652,0.834559148,0.7154948,0.006648293,0.001074771,0.511932809,0.986714681,CALI
56376,921.455,350.6922928,205.3987297,1.707373231,0.810531519,57032,267.9181826,0.682650392,0.988497686,0.834364582,0.763969406,0.006220596,0.00130712,0.583649253,0.996507111,CALI
56627,922.876,356.1840294,203.0456968,1.754206245,0.821604177,57280,268.5139395,0.792185445,0.98859986,0.8355005,0.75386294,0.006290004,0.001253142,0.568309332,0.996931779,CALI
56675,898.464,344.9441908,210.2250507,1.640832953,0.79282715,57180,268.6277186,0.753977756,0.991168241,0.882266994,0.778757045,0.006086355,0.001380845,0.606462534,0.995103711,CALI
56679,911.133,355.9458366,204.8914494,1.73724105,0.817713549,57531,268.637198,0.810301939,0.985190593,0.857962864,0.754713696,0.00628003,0.001256812,0.569592763,0.98951993,CALI
56834,910.081,341.5703246,212.3913014,1.608212401,0.783169393,57509,269.0042682,0.806453444,0.988262707,0.862299217,0.787551637,0.006009965,0.001426159,0.62023758,0.997473768,CALI
57017,903.559,349.8119042,210.8011319,1.65944035,0.798033715,58127,269.437004,0.791572956,0.980903883,0.877609255,0.770233948,0.006135221,0.001331989,0.593260335,0.984480137,CALI
57017,903.261,355.3339372,205.4576502,1.729475329,0.815887951,57649,269.437004,0.66864856,0.989037104,0.878188425,0.758264201,0.00623207,0.00127085,0.574964598,0.994387088,CALI
57391,921.48,362.5686078,203.7016423,1.779900268,0.827253235,58763,270.3192385,0.749327588,0.976651975,0.849340491,0.745567136,0.006317517,0.001204129,0.555870354,0.989393793,CALI
57549,929.955,362.9373998,204.5544341,1.77428273,0.826042363,58471,270.6910833,0.788558509,0.984231499,0.836226215,0.745834084,0.00630658,0.001203767,0.556268481,0.98697756,CALI
57617,901.703,344.4109267,213.7818121,1.61103942,0.784034479,58093,270.8509606,0.819004975,0.991806242,0.890499083,0.786418025,0.005977592,0.001410327,0.618453309,0.996352661,CALI
57786,916.524,331.8750114,224.9344364,1.475429982,0.735275342,59196,271.2478946,0.75894405,0.976180823,0.864459823,0.817319428,0.005743173,0.00158088,0.668011048,0.985603528,CALI
57853,930.73,358.6434909,207.2421815,1.730552575,0.816142909,58737,271.4050983,0.807957656,0.984949861,0.839244151,0.756754563,0.00619922,0.001254114,0.572677469,0.991048468,CALI
57862,951.333,372.4370305,201.9925213,1.84381594,0.840150402,59220,271.4262083,0.72654445,0.977068558,0.803411754,0.72878416,0.006436643,0.001120043,0.531126351,0.979299233,CALI
57907,915.319,360.6609553,206.6959192,1.744886675,0.819483259,58999,271.5317335,0.808711804,0.981491212,0.868552301,0.752872551,0.006228279,0.001234337,0.566817078,0.989031568,CALI
58094,922.37,350.1062379,212.8556695,1.644805792,0.793956543,58691,271.969811,0.784672322,0.989828083,0.85808598,0.776820809,0.006026547,0.001353729,0.60345057,0.992558992,CALI
58102,907.665,334.8035816,223.8662565,1.495551794,0.743577709,58986,271.9885366,0.805294525,0.985013393,0.886236776,0.812382398,0.005762342,0.001548178,0.659965161,0.987012081,CALI
58252,950.381,363.1910348,208.034821,1.745818479,0.819697094,59974,272.3394021,0.722657801,0.971287558,0.810448111,0.749851665,0.006234825,0.001215921,0.562277519,0.981634484,CALI
58634,930.427,351.8374671,214.941906,1.636895632,0.791698124,59677,273.230905,0.748837803,0.98252258,0.851127803,0.776582742,0.006000571,0.001346242,0.603080755,0.987180254,CALI
58740,942.69,370.6574503,204.0034152,1.816917869,0.834912559,59701,273.4777703,0.753424658,0.983903117,0.830626927,0.737818085,0.006310137,0.001153495,0.544375527,0.989085623,CALI
58822,942.558,368.175038,206.6187731,1.781905064,0.827682177,60179,273.6685888,0.782321882,0.977450606,0.832019458,0.74331109,0.006259138,0.001178628,0.552511377,0.98452282,CALI
58877,964.919,376.8503384,202.2688788,1.863115772,0.843750686,60278,273.7965023,0.713816348,0.976757689,0.794646218,0.726539091,0.006400638,0.001100117,0.527859051,0.983462523,CALI
58961,936.527,363.145456,208.2099472,1.744131156,0.819309586,59576,273.9917459,0.813816425,0.989677051,0.844761475,0.754495868,0.006159079,0.001231184,0.569264014,0.992871103,CALI
59039,930.334,349.7941673,217.0338863,1.611703008,0.784236743,60458,274.1729189,0.763616375,0.976529161,0.857178108,0.783812152,0.005924798,0.001379435,0.614361489,0.99016826,CALI
59041,931.502,359.7792308,211.3235495,1.702504201,0.809318484,60026,274.1775628,0.749688905,0.983590444,0.855058809,0.76207168,0.006093718,0.001267784,0.580753245,0.98873484,CALI
59183,934.857,353.5773491,214.6713018,1.647063888,0.794594122,59939,274.5070782,0.786338754,0.987387177,0.850974353,0.776370655,0.005974306,0.001338886,0.602751394,0.992770055,CALI
59208,958.477,371.6911507,203.7493708,1.82425668,0.836367936,60037,274.5650505,0.742736715,0.986191848,0.809891542,0.738691384,0.006277718,0.001153012,0.545664961,0.995432949,CALI
59338,940.712,352.1829755,215.7836786,1.632111278,0.790313002,59999,274.8663095,0.793076717,0.98898315,0.842615415,0.780464499,0.005935201,0.0013584,0.609124834,0.994159511,CALI
59344,944.279,355.4247825,214.7311272,1.655208479,0.79686796,60734,274.8802058,0.714893207,0.977113314,0.836346064,0.773385029,0.005989229,0.001321702,0.598124404,0.990020584,CALI
59387,930.813,361.3864657,210.6642569,1.715461707,0.812519908,59877,274.9797753,0.820035902,0.991816557,0.86134348,0.760902251,0.006085279,0.001258275,0.578972236,0.9932047,CALI
59397,965.459,384.1332599,197.1741672,1.948192633,0.858211481,60021,275.0029259,0.673909097,0.989603639,0.800767989,0.715905012,0.006467217,0.001047897,0.512519986,0.99848766,CALI
59413,920.796,348.2599063,218.4122537,1.594507178,0.778896067,60023,275.0399627,0.713763981,0.989837229,0.880571242,0.789754886,0.005861679,0.001406601,0.62371278,0.994514505,CALI
59423,950.19,361.9590866,210.8999607,1.716259621,0.812714275,60550,275.0631082,0.785146134,0.981387283,0.827072397,0.759928728,0.006091229,0.001253072,0.577491671,0.991125637,CALI
59468,945.536,370.0789421,205.5291693,1.80061518,0.831606207,60107,275.1672387,0.746710196,0.989368959,0.835866769,0.743536601,0.006223161,0.001173276,0.552846677,0.995464119,CALI
59516,939.011,353.4800427,216.6419379,1.631632574,0.790173606,60643,275.2782678,0.760102171,0.981415827,0.848207756,0.778766082,0.005939244,0.001347532,0.60647661,0.989546993,CALI
59618,927.753,340.2482659,224.5974328,1.514925,0.751178891,60538,275.5140562,0.780595745,0.984802934,0.870407315,0.809744189,0.00570714,0.001513525,0.655685652,0.993314587,CALI
59652,964.522,378.7807886,204.0263776,1.856528519,0.842536203,61244,275.5926075,0.765721474,0.974005617,0.805769078,0.727578103,0.006349842,0.001097643,0.529369896,0.982790308,CALI
59758,953.234,350.9536995,220.0849284,1.594628501,0.778934484,60714,275.8373592,0.763836695,0.984254044,0.826431513,0.785965099,0.005872916,0.001382441,0.617741137,0.985067623,CALI
59769,934.18,348.4229806,220.9427975,1.576982751,0.773232728,60962,275.8627455,0.7676372,0.980430432,0.860646334,0.791746701,0.005829493,0.001413044,0.626862839,0.988551884,CALI
59780,977.357,390.3998131,196.3249131,1.98853934,0.864355261,60533,275.8881295,0.766685477,0.987560504,0.786428636,0.706680998,0.006530609,0.001004678,0.499398033,0.993072634,CALI
59788,929.595,338.3942039,225.9940329,1.497359021,0.744302619,60493,275.9065891,0.70504717,0.988345759,0.869433423,0.815340765,0.005659902,0.001542927,0.664780563,0.995415173,CALI
59841,936.317,354.6469346,217.6413436,1.629501678,0.789551313,61068,276.0288528,0.692965086,0.979907644,0.857754271,0.778320143,0.005926487,0.00134156,0.605782245,0.987123185,CALI
60063,942.016,356.0390298,216.2132923,1.646702782,0.794492373,60728,276.540389,0.694707257,0.989049532,0.850550934,0.776713691,0.00592776,0.001330804,0.603284158,0.993429701,CALI
60108,921.726,351.5022062,218.5511185,1.608329477,0.783205329,60547,276.6439635,0.80944814,0.992749434,0.889075137,0.787033363,0.005847844,0.001384038,0.619421515,0.996233882,CALI
60169,964.548,370.0253756,211.503431,1.749500582,0.820538199,62285,276.7843026,0.705703663,0.966027133,0.812708811,0.748014382,0.006149768,0.001187622,0.559525515,0.978890215,CALI
60427,975.052,389.5320302,200.6184292,1.941656267,0.857175627,61767,277.3770826,0.767892543,0.978305568,0.79870305,0.712077727,0.006446324,0.001022354,0.507054689,0.984525915,CALI
60515,931.443,346.2961144,223.4780809,1.549575301,0.763897061,61176,277.5789816,0.769607407,0.989195109,0.876516983,0.801565395,0.005722484,0.001457203,0.642507082,0.995613105,CALI
60592,919.006,354.2600075,218.4582782,1.621636911,0.787228933,61008,277.7555229,0.812170766,0.993181222,0.901547178,0.784044253,0.005846647,0.001362853,0.61472539,0.996861383,CALI
60633,957.86,365.2227575,212.5224049,1.718514138,0.813261752,61556,277.8494796,0.705773484,0.985005523,0.830452593,0.760767159,0.006023498,0.001244617,0.57876667,0.994618705,CALI
60814,920.166,349.6813614,222.401283,1.572299209,0.771679777,61353,278.263885,0.796328305,0.991214774,0.902570365,0.795764132,0.005750014,0.001422283,0.633240554,0.995643621,CALI
60956,951.012,368.4262449,211.2337842,1.744163446,0.819317014,61512,278.588567,0.747137989,0.990961113,0.846943288,0.756158311,0.006044134,0.001218891,0.571775391,0.997269737,CALI
61013,943.222,344.0611383,229.2631251,1.500726025,0.745644339,62063,278.7187908,0.708958866,0.983081707,0.861795853,0.810085068,0.005639145,0.001498013,0.656237818,0.984833172,CALI
61025,973.886,376.083334,208.2543717,1.805884462,0.832686113,62070,278.7461986,0.721796419,0.983164169,0.808539807,0.741182002,0.006162775,0.001147243,0.549350761,0.992064003,CALI
61105,962.336,366.6975351,213.6564854,1.716294895,0.812722861,61842,278.9288482,0.674604489,0.988082533,0.829150081,0.760651004,0.006001105,0.001239232,0.57858995,0.993030977,CALI
61129,964.969,369.3481688,210.9473449,1.750902193,0.820856751,61796,278.9836198,0.750113507,0.989206421,0.824955328,0.755340471,0.00604211,0.00121322,0.570539227,0.998958384,CALI
61204,953.807,376.0897293,208.6121823,1.802817674,0.832058917,61712,279.1547118,0.767150073,0.991768214,0.84541249,0.742255611,0.006144855,0.00115055,0.550943392,0.993250484,CALI
61251,982.269,388.8096551,201.9641391,1.925142042,0.854505594,62068,279.2618759,0.792893204,0.986837017,0.797741474,0.718248306,0.006347809,0.001042082,0.515880628,0.993143486,CALI
61355,968.9,371.1537468,212.8814491,1.743476232,0.819158825,62711,279.4988592,0.686113348,0.978376999,0.82130017,0.753054123,0.006049283,0.00120002,0.567090511,0.988708828,CALI
61422,968.493,363.9807572,216.3316136,1.682513023,0.804207199,62310,279.6514247,0.712949206,0.985748676,0.82288822,0.768313762,0.005925902,0.001273763,0.590306036,0.993197594,CALI
61453,964.166,369.2961794,213.1988044,1.732168153,0.816524236,62238,279.7219865,0.802331806,0.987387127,0.830709788,0.757446197,0.006009408,0.001220165,0.573724741,0.993787725,CALI
61464,948.743,361.5067374,217.5064023,1.662051018,0.798747599,62161,279.7470203,0.789518304,0.988787182,0.858091332,0.773836256,0.005881601,0.001300983,0.598822552,0.995273632,CALI
61475,964.033,376.1844412,208.6360672,1.803065243,0.832109684,62087,279.7720519,0.803132839,0.990142864,0.831236491,0.74370979,0.006119308,0.001154771,0.553104252,0.997283053,CALI
61493,957.394,371.099128,211.8087959,1.752047768,0.821116453,62177,279.8130078,0.753000098,0.988999148,0.843051571,0.754011494,0.006034819,0.00120325,0.568533332,0.996097556,CALI
61498,959.953,367.9021131,215.9102461,1.703958565,0.809682094,63004,279.8243834,0.699659829,0.976096756,0.838631007,0.760594662,0.005982343,0.001234992,0.57850424,0.985747254,CALI
61531,953.732,366.9656041,215.5767218,1.7022506,0.809254969,62121,279.8994506,0.772623966,0.990502407,0.850063029,0.762740288,0.005963914,0.001245139,0.581772747,0.990323008,CALI
61587,929.716,344.5567628,227.8365162,1.512298241,0.75016981,62069,280.0267913,0.735016112,0.992234449,0.895361268,0.812715992,0.005594635,0.00150559,0.660507284,0.998884004,CALI
61636,959.365,368.6321344,214.9134491,1.715258566,0.812470373,62421,280.1381669,0.719475183,0.987424104,0.8415435,0.759939628,0.005980793,0.001230424,0.577508237,0.990575951,CALI
61707,961.198,367.4445707,214.4825404,1.713167748,0.811959337,62435,280.2994695,0.779473252,0.988339873,0.839302622,0.762834702,0.005954666,0.001243824,0.581916782,0.996921063,CALI
61720,977.621,379.5612911,208.5169476,1.820289888,0.835583773,62412,280.3289937,0.749866356,0.988912389,0.81151161,0.738560544,0.006149729,0.001128704,0.545471677,0.992916578,CALI
61747,952.441,360.101053,220.61887,1.632231427,0.790347965,62884,280.3903033,0.745646661,0.981919089,0.85536123,0.778643386,0.005831879,0.001322339,0.606285523,0.989598284,CALI
61876,954.989,376.5905518,209.7023092,1.795834071,0.830616882,62369,280.683042,0.801388403,0.992095432,0.852580424,0.74532683,0.006086214,0.001158548,0.555512083,0.997607526,CALI
61918,960.372,353.1381442,224.0962377,1.575832543,0.772852917,62627,280.7782864,0.753920709,0.988679004,0.843621821,0.795094756,0.00570332,0.001405993,0.63217567,0.996202995,CALI
61944,955.718,361.9657801,219.9610851,1.645590082,0.794178345,62873,280.8372311,0.70713136,0.985224182,0.852215795,0.775866799,0.005843436,0.001306161,0.60196929,0.990594693,CALI
62080,952.938,352.9881785,225.4791303,1.565502661,0.769395693,62772,281.1453555,0.724345137,0.988975977,0.859077375,0.796472439,0.005686021,0.001411469,0.634368346,0.993105335,CALI
62114,961.586,360.3624473,220.2068869,1.636472194,0.791576121,62796,281.2223339,0.768357249,0.989139436,0.844156752,0.780387457,0.00580163,0.001327306,0.609004583,0.996619067,CALI
62128,937.54,354.1882333,224.6542455,1.576592655,0.773104028,62849,281.2540247,0.735817325,0.988528059,0.888214023,0.794080656,0.005700944,0.001398251,0.630564089,0.994142711,CALI
62148,962.323,372.8952211,212.9640779,1.750977088,0.820873748,62732,281.2992912,0.774140508,0.990690557,0.843325611,0.754365503,0.006000116,0.001198579,0.569067313,0.996423826,CALI
62152,955.511,356.7448054,223.3037841,1.597576176,0.779864602,62931,281.3083436,0.76004598,0.987621363,0.855447951,0.788542228,0.005739877,0.001368933,0.621798845,0.993371021,CALI
62222,983.348,376.8332561,214.7422165,1.754816832,0.821741765,64103,281.4667138,0.738119528,0.9706566,0.808610456,0.746926417,0.00605627,0.001162777,0.557899072,0.979010683,CALI
62280,946.201,367.9646308,216.2749754,1.70137405,0.809035175,62830,281.5978673,0.728915522,0.99124622,0.874161474,0.765285149,0.005908231,0.001250059,0.585661359,0.996429038,CALI
33006,710.496,283.0203847,149.6237186,1.891547593,0.848828915,33354,204.9988888,0.635476232,0.989566469,0.821636048,0.724325525,0.008574816,0.001455927,0.524647467,0.992395653,HOROZ
33263,719.325,271.3390351,158.5661122,1.711204439,0.811477467,34108,205.7954494,0.672740879,0.975225753,0.807831848,0.758443949,0.008157383,0.00166504,0.575237224,0.984348492,HOROZ
33407,706.222,281.5352959,152.7419055,1.843209268,0.840035139,33989,206.2404264,0.809866667,0.982876813,0.841714592,0.732556199,0.008427434,0.001497059,0.536638585,0.989137214,HOROZ
33518,702.956,277.5713992,154.3055806,1.798842259,0.831240405,34023,206.5827753,0.808383378,0.9851571,0.852376909,0.744250942,0.008281264,0.001567307,0.553909465,0.996395753,HOROZ
33518,702.956,277.5713992,154.3055806,1.798842259,0.831240405,34023,206.5827753,0.808383378,0.9851571,0.852376909,0.744250942,0.008281264,0.001567307,0.553909465,0.996395753,HOROZ
33556,689.294,264.6307432,161.7054714,1.636498387,0.791583671,33892,206.6998456,0.774071511,0.990086156,0.887505501,0.781087802,0.007886242,0.001810712,0.610098155,0.998424646,HOROZ
33927,709.639,285.8833083,152.4196982,1.875632294,0.846018499,34358,207.8393563,0.756050274,0.987455614,0.84660411,0.727007665,0.008426425,0.001452042,0.528540144,0.991346964,HOROZ
33954,716.75,277.3684803,156.3563259,1.773951126,0.825970469,34420,207.9220419,0.799481987,0.98646136,0.830549278,0.7496239,0.008168949,0.001591181,0.561935991,0.996846984,HOROZ
33954,716.75,277.3684803,156.3563259,1.773951126,0.825970469,34420,207.9220419,0.799481987,0.98646136,0.830549278,0.7496239,0.008168949,0.001591181,0.561935991,0.996846984,HOROZ
34165,693.307,272.1493592,160.5025147,1.69560807,0.807579349,34437,208.5670852,0.772614202,0.992101519,0.893182322,0.76636993,0.007965736,0.00169496,0.587322869,0.995869396,HOROZ
34196,690.131,264.9295953,165.7880877,1.598001394,0.779998261,34639,208.6616866,0.75156044,0.987210947,0.902240048,0.787611842,0.007747386,0.001839009,0.620332414,0.991292063,HOROZ
34232,744.329,296.9731539,148.1674838,2.004307195,0.86664487,34936,208.7714925,0.604602695,0.979848866,0.776447789,0.702997863,0.008675308,0.001307015,0.494205995,0.990540632,HOROZ
34377,736.459,298.0691187,148.8949001,2.001875943,0.86629575,34990,209.2131827,0.703855367,0.982480709,0.796490665,0.701894861,0.008670597,0.001298127,0.492656396,0.986236988,HOROZ
34414,707.737,276.4939671,160.5266301,1.722418062,0.81420382,34773,209.3257406,0.634195784,0.989675898,0.863378475,0.757071638,0.008034346,0.001628089,0.573157465,0.987216771,HOROZ
34586,727.413,283.5392693,156.5358447,1.811337651,0.833792348,35278,209.8481901,0.687608104,0.980384376,0.821387491,0.74010274,0.008198094,0.001517262,0.547752066,0.99216394,HOROZ
34952,707.965,272.4792931,163.7276213,1.664223122,0.799338516,35404,210.955608,0.692173638,0.987233081,0.876311115,0.774207851,0.007795814,0.001727713,0.599397797,0.997531674,HOROZ
35139,733.998,292.6114961,154.7210779,1.891219348,0.84877176,35769,211.519182,0.641409901,0.982386983,0.819614266,0.722866958,0.008327257,0.00140254,0.522536639,0.988231401,HOROZ
35255,717.672,268.1334659,169.1690742,1.585002857,0.775853025,35860,211.8680253,0.684656167,0.983128834,0.860158683,0.790158828,0.007605544,0.001828806,0.624350974,0.989598078,HOROZ
35464,741.988,278.138932,163.9807355,1.69616834,0.807721576,36088,212.4950993,0.822182037,0.982708934,0.809475706,0.763989053,0.007842853,0.001648171,0.583679273,0.990018304,HOROZ
35512,740.643,294.1826768,154.5956906,1.902916411,0.850787944,35978,212.6388551,0.72209683,0.98704764,0.813517971,0.722812293,0.008284036,0.001394838,0.522457611,0.994193161,HOROZ
35755,756.893,306.6087821,149.3572951,2.052854411,0.873331364,36384,213.3651329,0.779315606,0.982712181,0.78429179,0.69588722,0.00857527,0.001240461,0.484259022,0.99411327,HOROZ
35798,743.142,295.1079192,156.380855,1.887110281,0.848053424,36549,213.4933939,0.728608646,0.979452242,0.814563628,0.723441765,0.008243699,0.001392888,0.523367987,0.987653109,HOROZ
35869,705.532,264.8164878,172.8495435,1.532063565,0.757604032,36265,213.7050052,0.70792216,0.989080381,0.905515107,0.806992823,0.007382879,0.001931453,0.651237417,0.997737119,HOROZ
36143,736.997,299.8903167,154.194303,1.944885841,0.857688897,36592,214.5196888,0.761980056,0.987729558,0.83618548,0.715327161,0.008297328,0.001340099,0.511692947,0.995184367,HOROZ
36458,731.111,283.698962,164.9206882,1.720214517,0.813672998,36979,215.4524711,0.679223489,0.985910922,0.857109025,0.759440463,0.007781528,0.001596686,0.576749817,0.992133409,HOROZ
36500,742.992,295.8043238,158.5295194,1.865925822,0.844264335,37093,215.5765372,0.745506536,0.984013156,0.83087263,0.728780886,0.008104228,0.001410195,0.53112158,0.99103347,HOROZ
36584,731.806,293.1392521,159.4393493,1.838562773,0.839148028,37023,215.8244553,0.704975527,0.988142506,0.858438369,0.736252323,0.008012772,0.001452343,0.542067483,0.996625094,HOROZ
36609,748.431,305.3024338,153.2388004,1.992331139,0.864911383,36969,215.8981855,0.636235662,0.990262111,0.821285574,0.707161692,0.008339546,0.001286462,0.500077658,0.99632029,HOROZ
36718,727.659,271.1585016,172.824467,1.568982138,0.770569578,37285,216.2193553,0.788786251,0.984792812,0.871431132,0.797391024,0.007384893,0.00184166,0.635832445,0.997609749,HOROZ
36799,759.261,300.6202949,157.2337118,1.911932826,0.852313703,37393,216.4577141,0.711352961,0.984114674,0.802164976,0.72003693,0.008169252,0.001354507,0.51845318,0.991247654,HOROZ
37039,747.615,301.8019516,156.9820182,1.922525618,0.854075464,37726,217.1624265,0.760929411,0.981789747,0.832747052,0.719552758,0.008148221,0.001347389,0.517756171,0.995399503,HOROZ
37089,759.483,304.3769382,156.3433159,1.946849704,0.857999612,37537,217.308954,0.675032761,0.988065109,0.808013978,0.713946843,0.008206663,0.001315255,0.509720094,0.992348414,HOROZ
37430,748.578,299.0563374,160.7345419,1.860560486,0.84328131,37902,218.3056485,0.661400905,0.987546831,0.839374115,0.729981683,0.00798975,0.001399461,0.532873257,0.991442927,HOROZ
37454,772.679,297.6274753,162.1493177,1.835514817,0.838561934,38113,218.3756257,0.801669521,0.982709312,0.788333264,0.733721326,0.00794648,0.001420624,0.538346984,0.988143865,HOROZ
37471,763.682,314.3678155,152.4385579,2.062259181,0.874566773,38008,218.4251794,0.624017453,0.985871395,0.807383814,0.694807702,0.00838963,0.001206094,0.482757742,0.995571586,HOROZ
37503,766.505,308.1607301,155.3628758,1.983490126,0.863609203,38070,218.5184263,0.676949458,0.985106383,0.802132087,0.709105363,0.008216962,0.001281546,0.502830416,0.997359164,HOROZ
37600,749.282,299.1671654,161.1116364,1.856893594,0.842603896,38280,218.8008384,0.678210678,0.982236155,0.84160268,0.731366486,0.007956574,0.001404255,0.534896936,0.993246694,HOROZ
37736,791.577,297.3898936,165.7508975,1.794197787,0.830276205,38887,219.1961849,0.79687467,0.970401419,0.756796985,0.737066691,0.007880801,0.001434753,0.543267307,0.974729001,HOROZ
37776,727.307,283.0718569,170.4841003,1.660400333,0.798296687,38194,219.3123276,0.748054417,0.989055873,0.897408748,0.774758501,0.007493431,0.001665428,0.600250735,0.996656521,HOROZ
37781,738.792,283.2345962,170.2064106,1.664065386,0.799295696,38242,219.3268411,0.729362934,0.987945191,0.869839138,0.774364587,0.007496747,0.001662779,0.599640514,0.997841023,HOROZ
37789,766.378,313.5680678,154.3409867,2.031657789,0.870477123,38251,219.3500608,0.780587057,0.987921884,0.808517092,0.699529331,0.008297866,0.00122566,0.489341285,0.994174034,HOROZ
37972,778.569,317.1403375,153.9093843,2.060565306,0.874345643,38615,219.8805403,0.602806706,0.98334844,0.787189189,0.693322527,0.008351952,0.001190444,0.480696127,0.990505761,HOROZ
